"PotID","Pot.ID.QR.Code","stripNo","BinNo","plotType","divLevel","trt","lines1","lines2","lines3","lines4","lines5","lines6","lines7","lines8","lines9","lines10","lines11","lines12","lines13","lines14","lines15","lines16","lines17","lines18","lines19","lines20","GermRating","PlantNum_Initial","CanopyArea","SPAD","SLA_Area","SLA_Wt","SLA_Wt_notes","SLA","FH_Wt","FH_Num","FT.5.29.30.18","FT.6.4.18","FT.6.8.18","FT.6.12.18","FT.6.15.18","FT.6.19.18","FT.6.21.18","FT.6.26.18","FT.6.29.18","FT.7.6.18","FT.7.10.18","Notes_for_FT","Notes_for_SLA_SPAD","cow.damage.from.photos","Damaged_pot","FH_Wtsqrt","FT1001_mean","FT1001_min","FT1001_max","FT1001_q90","FT1001_q10","FT1001_16_mean","FT1001_16_min","FT1001_16_max","FT1001_16_q90","FT1001_16_q10","FT1001_var","FT1001_16_var","FT1001plast_mean","FT1001plast_var","PC5dist_mean","tmin_meangro_mean","Min.Tmp.Cld.M_mean","groseason_mean","tmean_4_mean","Latitude_mean","Latitude_q10","Latitude_var","Latitude_mean2","Longitude_mean","Longitude_q90","Ngenotypes","meanKin","treeDiv","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27"
233,"233-B-mono-1-C","B",5,"mono",1,"C","CS76886","","","","","","","","","","","","","","","","","","","","MostGerm",19,14.6,29.3,0.19,0.888,"",0.214,0.2064,16,0,0,0,0,0,"0",0,0,0,0,0,"","Only 1 plant left due to cow, pot partially destroyed","DAMAGED BY COWS","damaged",0.454312667664022,92.00000000165,92.00000000165,92.00000000165,92.00000000165,92.00000000165,89.66666667,89.66666667,89.66666667,89.66666667,89.66666667,0,0,-4.66666666330001,0,8.63041685937206,41.25,8,8,104,36.77,36.77,0,1352.0329,-5.39,-5.39,1,7.32260312387646,0,0.516880429001052,0.516880429001052,0.516880429001052,-0.00367629026107655,-0.00367629026107655,-0.00367629026107655,-0.0173295530909147,-0.0173295530909147,-0.0173295530909147,-0.607866191971562,-0.607866191971562,-0.607866191971562,0.582462836354342,0.582462836354342,0.582462836354342,-0.0379437997504165,-0.0379437997504165,-0.0379437997504165,-0.0370352721009565,-0.0370352721009565,-0.0370352721009565,-0.00643579047976963,-0.00643579047976963,-0.00643579047976963,0.0195990601469665,0.0195990601469665,0.0195990601469665
440,"440-D-mono-1-S","D",4,"mono",1,"S","CS76953","","","","","","","","","","","","","","","","","","","","FewGerm",14,1.48,29.9,0.18,0.605,"",0.298,0.0966,4,0,0,0,0,0,"",0,0,0,0,0,"","Pot fully destroyed","DAMAGED BY COWS","damaged",0.310805405358401,106.45833335,106.45833335,106.45833335,106.45833335,106.45833335,112.6666667,112.6666667,112.6666667,112.6666667,112.6666667,0,0,12.4166667,0,7.73387067251798,88.7142857142857,-1,7,124,38.9786,38.9786,0,1519.33125796,48.5594,48.5594,1,7.32260312387646,0,-0.0509446362709205,-0.0509446362709205,-0.0509446362709205,0.116530666466418,0.116530666466418,0.116530666466418,-0.18146902967405,-0.18146902967405,-0.18146902967405,-0.0141095665974409,-0.0141095665974409,-0.0141095665974409,0.00592181214242676,0.00592181214242676,0.00592181214242676,0.0130977912928943,0.0130977912928943,0.0130977912928943,0.0131007103516828,0.0131007103516828,0.0131007103516828,-0.0362045995394172,-0.0362045995394172,-0.0362045995394172,0.0267649180609915,0.0267649180609915,0.0267649180609915
2,"2-A-mono-1-C","A",1,"mono",1,"C","CS76836","","","","","","","","","","","","","","","","","","","","MostGerm",11,3.44,33.3,0.28,0.973,"dirty leaf",0.288,NA,0,0,0,0,0,0,"0",0,0,0,0,0,"partially, 6/21","Pot partially destroyed","DAMAGED BY COWS","damaged",NA,72.875,72.875,72.875,72.875,72.875,68,68,68,68,68,0,0,-9.75,0,4.27400226895244,56.625,-7,8,95,40.59,40.59,0,1647.5481,-4.15,-4.15,1,7.32260312387646,0,0.00695035332574338,0.00695035332574338,0.00695035332574338,0.0579094194901542,0.0579094194901542,0.0579094194901542,0.150416013735452,0.150416013735452,0.150416013735452,0.00888143406755532,0.00888143406755532,0.00888143406755532,-0.00458912598546872,-0.00458912598546872,-0.00458912598546872,0.0364197613614173,0.0364197613614173,0.0364197613614173,0.219520672468568,0.219520672468568,0.219520672468568,0.0171619199613907,0.0171619199613907,0.0171619199613907,0.00299955496699301,0.00299955496699301,0.00299955496699301
9,"9-A-mono-1-C","A",1,"mono",1,"C","CS77028","","","","","","","","","","","","","","","","","","","","MostGerm",20,10.48,22.8,0.14,0.639,"",0.219,0.0449,2,0,0,0,0,0,"0",0,0,0,0,0,"partially, 6/21","Pot partially destroyed","DAMAGED BY COWS","damaged",0.211896201004171,109,109,109,109,109,114.25,114.25,114.25,114.25,114.25,0,0,10.5,0,7.09644356932009,74.4285714285714,-10,7,116,38.7833,38.7833,0,1504.14435889,48.5517,48.5517,1,7.32260312387646,0,-0.0471915406873352,-0.0471915406873352,-0.0471915406873352,0.122534656850936,0.122534656850936,0.122534656850936,-0.189905180132756,-0.189905180132756,-0.189905180132756,-0.0169524030629124,-0.0169524030629124,-0.0169524030629124,0.00949814606682009,0.00949814606682009,0.00949814606682009,0.013009602415902,0.013009602415902,0.013009602415902,0.00518195447818705,0.00518195447818705,0.00518195447818705,-0.0235642017346747,-0.0235642017346747,-0.0235642017346747,0.0225727416791211,0.0225727416791211,0.0225727416791211
368,"368-D-mono-1-S","D",1,"mono",1,"S","CS76769","","","","","","","","","","","","","","","","","","","","MostGerm",16,7.64,25.5,0.15,0.592,"",0.253,NA,0,0,0,0,0,0,"",0,0,0,0,0,"","Pot partially destroyed, too small for SPAD","DAMAGED BY COWS","damaged",NA,69.16666666665,69.16666666665,69.16666666665,69.16666666665,69.16666666665,67,67,67,67,67,0,0,-4.3333333333,0,4.10967684881697,56,-4,7,132,41.5,41.5,0,1722.25,23.33,23.33,1,7.32260312387646,0,-0.0418524690771905,-0.0418524690771905,-0.0418524690771905,0.00824865034707254,0.00824865034707254,0.00824865034707254,0.00813019916199586,0.00813019916199586,0.00813019916199586,0.00322265815925676,0.00322265815925676,0.00322265815925676,-0.0015333711375134,-0.0015333711375134,-0.0015333711375134,-0.101326346512137,-0.101326346512137,-0.101326346512137,-0.218523691685583,-0.218523691685583,-0.218523691685583,-0.545725396640819,-0.545725396640819,-0.545725396640819,-0.716990788877132,-0.716990788877132,-0.716990788877132
439,"439-D-mono-1-S","D",4,"mono",1,"S","CS76994","","","","","","","","","","","","","","","","","","","","MostGerm",18,2.61,NA,NA,NA,"",NA,NA,0,0,0,0,0,0,"25",25,NA,0,0,0,"destroyed by cow","Too far along in senecsense","DAMAGED BY COWS","damaged",NA,55.5,55.5,55.5,55.5,55.5,41.25,41.25,41.25,41.25,41.25,0,0,-28.5,0,10.5401146197568,20,-201,2,44,49.5,49.5,0,2450.25,73.1,73.1,1,7.32260312387646,0,-0.039614374484466,-0.039614374484466,-0.039614374484466,-0.113188512163449,-0.113188512163449,-0.113188512163449,-0.00030756280707489,-0.00030756280707489,-0.00030756280707489,-0.00187472207566926,-0.00187472207566926,-0.00187472207566926,0.00194045366562835,0.00194045366562835,0.00194045366562835,-0.021346855785206,-0.021346855785206,-0.021346855785206,-0.0716977426705341,-0.0716977426705341,-0.0716977426705341,-0.0830742796391713,-0.0830742796391713,-0.0830742796391713,0.134831112406506,0.134831112406506,0.134831112406506
367,"367-D-mono-1-C","D",1,"mono",1,"C","CS77107","","","","","","","","","","","","","","","","","","","","MostGerm",20,7,NA,0.11,0.445,"",0.247,NA,0,0,0,0,0,0,"",0,0,0,0,0,"","Too far along in senecsense, lots of culling leaves","DAMAGED BY COWS","damaged",NA,61.625,61.625,61.625,61.625,61.625,66.5,66.5,66.5,66.5,66.5,0,0,9.75,0,7.53343373088327,79.75,41,8,155,38.06,38.06,0,1448.5636,-4.38,-4.38,1,7.32260312387646,0,0.0217302107291336,0.0217302107291336,0.0217302107291336,0.0579046621261571,0.0579046621261571,0.0579046621261571,0.0904144307416119,0.0904144307416119,0.0904144307416119,-0.0114325197987837,-0.0114325197987837,-0.0114325197987837,-0.00148431390957512,-0.00148431390957512,-0.00148431390957512,-0.0261397905143446,-0.0261397905143446,-0.0261397905143446,0.0482778978330039,0.0482778978330039,0.0482778978330039,0.030725570033359,0.030725570033359,0.030725570033359,-0.131827911865245,-0.131827911865245,-0.131827911865245
392,"392-D-mono-1-S","D",2,"mono",1,"S","CS76537","","","","","","","","","","","","","","","","","","","","MostGerm",20,10.4,25.2,0.28,1.01,"",0.277,0.1136,0,0,0,1,1,25,"50",50,75,75,75,75,"","Too small for SPAD","DAMAGED BY COWS","damaged",0.337045990927054,54.125,54.125,54.125,54.125,54.125,48.5,48.5,48.5,48.5,48.5,0,0,-11.25,0,10.5401146197568,20,-201,2,44,49.5,49.5,0,2450.25,73.1,73.1,1,7.32260312387646,0,-0.0451743020745905,-0.0451743020745905,-0.0451743020745905,-0.243194043782594,-0.243194043782594,-0.243194043782594,-0.0588207888535513,-0.0588207888535513,-0.0588207888535513,-0.0109482679859944,-0.0109482679859944,-0.0109482679859944,0.0036111635726989,0.0036111635726989,0.0036111635726989,-0.00193854124278116,-0.00193854124278116,-0.00193854124278116,0.00110899921495988,0.00110899921495988,0.00110899921495988,-0.0156585374925439,-0.0156585374925439,-0.0156585374925439,0.0421838335779235,0.0421838335779235,0.0421838335779235
362,"362-D-div-20-S","D",1,"div",20,"S","CS76790","CS76689","CS76409","CS77028","CS76721","CS76786","CS76979","CS77126","CS76836","CS76513","CS78778","CS78848","CS77006","CS76473","CS76692","CS76854","CS77287","CS76441","CS76953","CS77196","MostGerm",16,2.26,NA,NA,NA,"",NA,NA,0,1,1,1,0,1,"1",1,0,0,0,0,"destroyed by cow","","DAMAGED BY COWS","damaged",NA,72.06041666825,42.125,109,91.683333334985,51.5125,68.3208333365,32,114.25,110.8666667,42.2,363.861928997668,648.410289044762,-7.4791666635,272.439236367691,7.5996338534748,71.5358315295816,-26.45,8.1,92.9,44.75081,38.95907,32.800760122,2002.6349956561,18.05413815,74.21797,20,6.2703092170401,36.0709341356955,-0.0510882973831177,-0.0319356435205,0.076011984051547,-0.260565966029615,0.0313048877573255,0.103771492418091,-0.168001385654069,0.0699671448080978,0.119623298294386,-0.0160554901648502,0.00942576264886443,0.0185030570102808,-0.00770811773853872,-0.00287142828132164,0.0062794455348661,-0.0807113744684885,-0.0219866849293634,0.038587103500772,-0.117678501834974,-0.0135140190562584,0.186331543556004,-0.0731016656206459,0.0108730229651167,0.136737396370504,-0.049106266625509,0.0167083968180628,0.0603944217101839
363,"363-D-mono-1-C","D",1,"mono",1,"C","CS76978","","","","","","","","","","","","","","","","","","","","MostGerm",18,12.13,NA,NA,NA,"",NA,NA,0,0,0,0,0,0,"",0,0,1,1,1,"destroyed by cow","","DAMAGED BY COWS","damaged",NA,73.79166666665,73.79166666665,73.79166666665,73.79166666665,73.79166666665,70.25,70.25,70.25,70.25,70.25,0,0,-7.0833333333,0,3.96483434261191,84.4,-201,5,33,51.36,51.36,0,2637.8496,82.59,82.59,1,7.32260312387646,0,-0.0518022289621969,-0.0518022289621969,-0.0518022289621969,-0.27268995382123,-0.27268995382123,-0.27268995382123,-0.0674687390162533,-0.0674687390162533,-0.0674687390162533,-0.0123254385476372,-0.0123254385476372,-0.0123254385476372,0.00149331926579515,0.00149331926579515,0.00149331926579515,-0.00217294654687165,-0.00217294654687165,-0.00217294654687165,0.0321883112958666,0.0321883112958666,0.0321883112958666,0.0205053261821371,0.0205053261821371,0.0205053261821371,-0.0130828546400045,-0.0130828546400045,-0.0130828546400045
390,"390-D-pred-10-S","D",2,"pred",10,"S","CS77057","CS76979","CS76958","CS76978","CS77020","CS77197","CS77179","CS77196","CS76706","CS77126","","","","","","","","","","","MostGerm",20,5.92,NA,NA,NA,"",NA,NA,0,0,1,50,50,50,"50",50,0,0,0,0,"destroyed by cow","","DAMAGED BY COWS","damaged",NA,69.15416666683,50.875,91.458333335,90.183333333485,51.55,63.966666667,40,96.66666667,91.341666667,41.575,317.709124236561,545.094444468667,-10.37499999966,132.767361126624,4.77114795905039,68.6076984126984,-75,7.4,70.7,47.37723,40.877,20.4668600178889,2244.6019224729,26.47536,82.554,10,6.33083802362718,21.7182522223573,-0.0496063481511493,-0.0391607259695412,0.0700504535154026,-0.275313942813109,-0.00862087929900969,0.0499216186822666,-0.0809344338294623,0.0577754171030273,0.111865664933,-0.0126505402371223,0.008332865705704,0.0922011104367218,-0.00577116051381979,-0.000785847842481959,0.0268270670892304,-0.0591576586419566,-0.0187461667126379,0.0140987457665396,-0.176687286412893,0.0173813541917399,0.0907437655976939,-0.132906233461361,-0.0113867494915702,0.0343915241237735,-0.0175865248131985,0.0202880142364093,0.163833844608139
213,"213-B-mono-1-C","B",4,"mono",1,"C","CS76632","","","","","","","","","","","","","","","","","","","","MostGerm",19,6.1,NA,NA,NA,"",NA,0.0091,0,0,0,1,25,25,"75",75,0,0,0,0,"fully by cow","","DAMAGED BY COWS","damaged",0.0953939201416946,61.25,61.25,61.25,61.25,61.25,44,44,44,44,44,0,0,-34.5,0,4.71295261946803,75,-23,8,79,52.3,52.3,0,2735.29,9.3,9.3,1,7.32260312387646,0,-0.0288106857721844,-0.0288106857721844,-0.0288106857721844,0.0174647169024855,0.0174647169024855,0.0174647169024855,0.0643730543907319,0.0643730543907319,0.0643730543907319,0.0111718988038184,0.0111718988038184,0.0111718988038184,-0.00354475450081331,-0.00354475450081331,-0.00354475450081331,-0.0279714045088266,-0.0279714045088266,-0.0279714045088266,-0.0552244047124101,-0.0552244047124101,-0.0552244047124101,-0.0159311310544125,-0.0159311310544125,-0.0159311310544125,0.0360983467107309,0.0360983467107309,0.0360983467107309
120,"120-A-mono-1-S","A",5,"mono",1,"S","CS77190","","","","","","","","","","","","","","","","","","","","MostGerm",18,8.44,30.2,0.17,0.538,"",0.316,NA,0,0,0,0,0,0,"0",0,0,0,0,0,"fully, 6/20","","DAMAGED BY COWS","damaged",NA,71.375,71.375,71.375,71.375,71.375,57,57,57,57,57,0,0,-28.75,0,6.07105917298072,70.4444444444444,-12,9,68,42.38,42.38,0,1796.0644,1.73,1.73,1,7.32260312387646,0,0.0110422248612845,0.0110422248612845,0.0110422248612845,0.0485822878653471,0.0485822878653471,0.0485822878653471,0.164852392591541,0.164852392591541,0.164852392591541,0.0103891206736961,0.0103891206736961,0.0103891206736961,-0.00385305484220332,-0.00385305484220332,-0.00385305484220332,0.162380908495084,0.162380908495084,0.162380908495084,0.401889861635905,0.401889861635905,0.401889861635905,-0.185709138939201,-0.185709138939201,-0.185709138939201,0.134201469465246,0.134201469465246,0.134201469465246
383,"383-D-mono-1-S","D",1,"mono",1,"S","CS77126","","","","","","","","","","","","","","","","","","","","MostGerm",19,7.88,NA,0.11,0.301,"",0.365,0.1024,0,0,75,75,75,75,"75",75,0,0,0,0,"starting to dry","","DAMAGED BY COWS","damaged",0.32,51.625,51.625,51.625,51.625,51.625,42.5,42.5,42.5,42.5,42.5,0,0,-18.25,0,5.2561606867598,78.1111111111111,-3,9,89,51.4083,51.4083,0,2642.81330889,-0.6383,-0.6383,1,7.32260312387646,0,-0.0333930670423008,-0.0333930670423008,-0.0333930670423008,0.0518695990224693,0.0518695990224693,0.0518695990224693,0.108878569908855,0.108878569908855,0.108878569908855,0.0127018870962017,0.0127018870962017,0.0127018870962017,-0.00541456796348412,-0.00541456796348412,-0.00541456796348412,-0.0478133661503208,-0.0478133661503208,-0.0478133661503208,-0.0496587128660726,-0.0496587128660726,-0.0496587128660726,0.0657397395701519,0.0657397395701519,0.0657397395701519,0.0181957476443146,0.0181957476443146,0.0181957476443146
331,"331-C-mono-1-S","C",4,"mono",1,"S","CS78778","","","","","","","","","","","","","","","","","","","","MostGerm",20,5.65,NA,NA,NA,"",NA,NA,0,0,25,50,75,75,"75",75,75,75,75,75,"stepped on","","DAMAGED BY COWS","damaged",NA,59,59,59,59,59,46,46,46,46,46,0,0,-26,0,8.53266860792365,60.5555555555556,-9,9,64,52.9,52.9,0,2798.41,-3.1,-3.1,1,7.32260312387646,0,-0.0345334522197036,-0.0345334522197036,-0.0345334522197036,0.0277868603613392,0.0277868603613392,0.0277868603613392,0.0709525602412247,0.0709525602412247,0.0709525602412247,0.0107678830439528,0.0107678830439528,0.0107678830439528,-0.00287808101160742,-0.00287808101160742,-0.00287808101160742,-0.0216336702481702,-0.0216336702481702,-0.0216336702481702,-0.0426535354418569,-0.0426535354418569,-0.0426535354418569,0.0185026082500195,0.0185026082500195,0.0185026082500195,0.0290437114604544,0.0290437114604544,0.0290437114604544
436,"436-D-mono-1-S","D",4,"mono",1,"S","CS76741","","","","","","","","","","","","","","","","","","","","MostGerm",16,NA,NA,NA,NA,"",NA,NA,0,0,0,0,0,0,"",0,0,0,0,0,"washed out on 6/10/18","","DAMAGED BY COWS","damaged",NA,64,64,64,64,64,63,63,63,63,63,0,0,-2,0,6.24819938974815,32.1428571428571,-8,7,94,36.97,36.97,0,1366.7809,-3.36,-3.36,1,7.32260312387646,0,0.00942675005757157,0.00942675005757157,0.00942675005757157,0.0477880804457238,0.0477880804457238,0.0477880804457238,0.113709364620557,0.113709364620557,0.113709364620557,-0.000961599196957142,-0.000961599196957142,-0.000961599196957142,-0.00154228683010443,-0.00154228683010443,-0.00154228683010443,0.0228923270160332,0.0228923270160332,0.0228923270160332,0.090201440291291,0.090201440291291,0.090201440291291,-0.123344912200661,-0.123344912200661,-0.123344912200661,0.0449160947942765,0.0449160947942765,0.0449160947942765
200,"200-B-mono-1-S","B",4,"mono",1,"S","CS78848","","","","","","","","","","","","","","","","","","","","FewGerm",4,2.15,38.3,0.21,1.114,"",0.189,0.1047,3,0,0,0,0,0,"0",0,0,0,0,0,"","","DAMAGED BY COWS","damaged",0.323573793747269,81.25,81.25,81.25,81.25,81.25,73,73,73,73,73,0,0,-16.5,0,5.90570318422391,70.25,35,8,141,39.85,39.85,0,1588.0225,-6.04,-6.04,1,7.32260312387646,0,0.571121081156701,0.571121081156701,0.571121081156701,-0.0130008400033856,-0.0130008400033856,-0.0130008400033856,-0.108691989894141,-0.108691989894141,-0.108691989894141,-0.212399934860949,-0.212399934860949,-0.212399934860949,-0.770841723938198,-0.770841723938198,-0.770841723938198,-0.0353885123309103,-0.0353885123309103,-0.0353885123309103,-0.0323960003196606,-0.0323960003196606,-0.0323960003196606,-0.0173699326909925,-0.0173699326909925,-0.0173699326909925,0.0240912447497293,0.0240912447497293,0.0240912447497293
202,"202-B-mono-1-S","B",4,"mono",1,"S","CS77020","","","","","","","","","","","","","","","","","","","","MostGerm",18,2.91,NA,NA,NA,"",NA,0.0206,0,0,25,75,75,100,"100",100,100,100,100,100,"","","DAMAGED BY COWS","damaged",0.143527000944073,52.75,52.75,52.75,52.75,52.75,40,40,40,40,40,0,0,-25.5,0,5.18705283105515,80.5714285714286,-43,7,74,47.984,47.984,0,2302.464256,10.8719,10.8719,1,7.32260312387646,0,-0.0414827500610772,-0.0414827500610772,-0.0414827500610772,-0.0599919167402759,-0.0599919167402759,-0.0599919167402759,0.049182451887926,0.049182451887926,0.049182451887926,0.00536217760530147,0.00536217760530147,0.00536217760530147,-0.000184377901891595,-0.000184377901891595,-0.000184377901891595,-0.0543802793902123,-0.0543802793902123,-0.0543802793902123,-0.181238768220381,-0.181238768220381,-0.181238768220381,-0.212569801757261,-0.212569801757261,-0.212569801757261,0.312945059724998,0.312945059724998,0.312945059724998
209,"209-B-mono-1-C","B",4,"mono",1,"C","CS76739","","","","","","","","","","","","","","","","","","","","MostGerm",19,14.58,42.3,0.24,1.445,"",0.166,NA,0,0,0,0,0,0,"0",0,0,0,0,0,"","","DAMAGED BY COWS","damaged",NA,81.375,81.375,81.375,81.375,81.375,76.5,76.5,76.5,76.5,76.5,0,0,-9.75,0,4.90198242038402,50.5,-9,8,89,40.37,40.37,0,1629.7369,-5.74,-5.74,1,7.32260312387646,0,0.0165920629048263,0.0165920629048263,0.0165920629048263,0.0322108084560258,0.0322108084560258,0.0322108084560258,0.0855497581519276,0.0855497581519276,0.0855497581519276,0.033819359264994,0.033819359264994,0.033819359264994,-0.000947813395332926,-0.000947813395332926,-0.000947813395332926,-0.0350548753909011,-0.0350548753909011,-0.0350548753909011,-0.0287437593792522,-0.0287437593792522,-0.0287437593792522,0.115270615738973,0.115270615738973,0.115270615738973,-0.0268366310402493,-0.0268366310402493,-0.0268366310402493
230,"230-B-mono-1-S","B",5,"mono",1,"S","CS76441","","","","","","","","","","","","","","","","","","","","MostGerm",20,4.31,29.6,0.13,0.551,"",0.236,NA,0,0,0,0,0,0,"0",0,0,0,0,0,"","","DAMAGED BY COWS","damaged",NA,77.75,77.75,77.75,77.75,77.75,74,74,74,74,74,0,0,-7.5,0,11.4615339636812,59.7777777777778,-12,9,64,56.5459,56.5459,0,3197.43880681,-4.79821,-4.79821,1,7.32260312387646,0,-0.0391274902019095,-0.0391274902019095,-0.0391274902019095,0.031898089227479,0.031898089227479,0.031898089227479,0.0775881889205643,0.0775881889205643,0.0775881889205643,0.0132325613280364,0.0132325613280364,0.0132325613280364,-0.00397600318417641,-0.00397600318417641,-0.00397600318417641,-0.0384301930102491,-0.0384301930102491,-0.0384301930102491,-0.0579054501772155,-0.0579054501772155,-0.0579054501772155,-0.0096919829339762,-0.0096919829339762,-0.0096919829339762,0.0407872262886807,0.0407872262886807,0.0407872262886807
232,"232-B-pred-10-C","B",5,"pred",10,"C","CS76886","CS76721","CS76958","CS77197","CS76999","CS76693","CS78848","CS77196","CS77004","CS76692","","","","","","","","","","","MostGerm",19,11.22,NA,NA,NA,"",NA,NA,0,0,0,0,0,0,"0",0,0,0,0,0,"","","DAMAGED BY COWS","damaged",NA,85.44166666683,80.5,92.00000000165,91.512500001665,81.175,82.566666667,71.75,96.66666667,91.341666667,72.875,24.931404326863,75.8561728613086,-5.74999999966,82.5447531064191,7.03637496776067,67.8375000000001,-66.1,6.9,91.1,43.91092,39.542,31.1073133173333,1928.1688952464,30.80062,79.748,10,6.29756623697275,21.9051383622568,-0.0635131090933088,-0.0305319570231801,0.562092264048375,-0.313692385751692,-0.00833856513223105,0.128920118390301,-0.214099414184018,-0.090098079312957,0.1212048100553,-0.25194656057201,-0.0144727394944575,0.0943842918393588,-0.0851666165139765,0.000394958603910025,0.287594001385568,-0.0422204365680818,0.000811902393540904,0.0121772793962108,-0.0447486428849646,0.0251657998995098,0.0910154208723463,-0.0230189781659091,0.0243974986846307,0.0777769898084374,-0.0498272407278446,0.00943437019778742,0.0246064605964769
246,"246-C-mono-1-C","C",1,"mono",1,"C","CS76572","","","","","","","","","","","","","","","","","","","","MostGerm",17,12.74,26.3,0.43,2.144,"",0.201,0.2622,0,0,0,0,50,75,"100",100,100,100,100,100,"","","DAMAGED BY COWS","damaged",0.512054684579684,67.5,67.5,67.5,67.5,67.5,53.25,53.25,53.25,53.25,53.25,0,0,-28.5,0,16.4954042996695,24,-115,2,-46,47.04,47.04,0,2212.7616,10.51,10.51,1,7.32260312387646,0,-0.0345140882368632,-0.0345140882368632,-0.0345140882368632,0.0231570388241502,0.0231570388241502,0.0231570388241502,0.0650638985847172,0.0650638985847172,0.0650638985847172,0.0111286349732464,0.0111286349732464,0.0111286349732464,-0.00219286310981682,-0.00219286310981682,-0.00219286310981682,-0.0728014950514335,-0.0728014950514335,-0.0728014950514335,-0.138944238927769,-0.138944238927769,-0.138944238927769,-0.172404433446377,-0.172404433446377,-0.172404433446377,0.161547685494399,0.161547685494399,0.161547685494399
247,"247-C-div-10-C","C",1,"div",10,"C","CS76739","CS76886","CS76650","CS76774","CS77057","CS76572","CS76692","CS76632","CS76473","CS76998","","","","","","","","","","","MostGerm",20,31.98,NA,NA,NA,"",NA,0.1108,0,0,25,25,1,25,"25",25,50,50,50,50,"","","DAMAGED BY COWS","damaged",0.332866339541865,68.787500000165,52.625,92.00000000165,83.037499998665,53.6375,61.491666667,41.75,89.66666667,77.816666667,43.775,187.865142750116,279.455941372475,-14.59166666633,122.932793225697,8.67075488534581,59.6658333333334,-56.6,6.8,76,44.10129,39.425,29.532297601,1944.9237796641,20.56264,74.21797,10,6.31380594286813,23.7452866419038,-0.0547877115966774,-0.0316623870045238,0.073340036719676,-0.264169763997388,0.0218248604526194,0.0831332456937738,-0.107158555607645,0.0647184764877246,0.093593939075165,-0.07737866493419,-0.00169892589187516,0.0150276130234901,-0.00506281690955333,-0.00157033825257487,0.0672026130341193,-0.0744660016849212,-0.0256406536161712,0.011898943333302,-0.142667971656198,0.002396840522068,0.113908690690038,-0.128889696630273,0.0174696333843704,0.0637974130010935,-0.065265569932668,-0.00150945998007707,0.148694107185079
376,"376-D-mono-1-C","D",1,"mono",1,"C","CS76769","","","","","","","","","","","","","","","","","","","","MostGerm",20,19.08,38.2,0.41,1.84,"",0.223,0.1542,8,0,0,0,0,0,"",0,0,0,0,0,"","","DAMAGED BY COWS","damaged",0.392683078321437,69.16666666665,69.16666666665,69.16666666665,69.16666666665,69.16666666665,67,67,67,67,67,0,0,-4.3333333333,0,4.10967684881697,56,-4,7,132,41.5,41.5,0,1722.25,23.33,23.33,1,7.32260312387646,0,-0.0418524690771905,-0.0418524690771905,-0.0418524690771905,0.00824865034707254,0.00824865034707254,0.00824865034707254,0.00813019916199586,0.00813019916199586,0.00813019916199586,0.00322265815925676,0.00322265815925676,0.00322265815925676,-0.0015333711375134,-0.0015333711375134,-0.0015333711375134,-0.101326346512137,-0.101326346512137,-0.101326346512137,-0.218523691685583,-0.218523691685583,-0.218523691685583,-0.545725396640819,-0.545725396640819,-0.545725396640819,-0.716990788877132,-0.716990788877132,-0.716990788877132
378,"378-D-mono-1-S","D",1,"mono",1,"S","CS76998","","","","","","","","","","","","","","","","","","","","MostGerm",16,4.92,38.1,0.34,1.448,"",0.235,NA,0,0,0,0,0,0,"",0,0,0,0,0,"","","DAMAGED BY COWS","damaged",NA,75.75,75.75,75.75,75.75,75.75,74,74,74,74,74,0,0,-3.5,0,6.97181094764357,110.666666666667,-28,9,124,41.8296,41.8296,0,1749.71543616,46.2831,46.2831,1,7.32260312387646,0,-0.0764458894307407,-0.0764458894307407,-0.0764458894307407,0.170333388289721,0.170333388289721,0.170333388289721,-0.301575139786887,-0.301575139786887,-0.301575139786887,-0.0184356063744819,-0.0184356063744819,-0.0184356063744819,0.00995147710965029,0.00995147710965029,0.00995147710965029,0.00770241975685132,0.00770241975685132,0.00770241975685132,0.0335374404233882,0.0335374404233882,0.0335374404233882,0.0531834747660106,0.0531834747660106,0.0531834747660106,0.0111126924823943,0.0111126924823943,0.0111126924823943
